filename, score
114.171296_30.627345_0_0, 21
114.091696_30.618760_180_0, 30
114.206329_30.592498_0_0, 60
114.054716_30.629684_90_0, 47
114.240463_30.605061_0_0, 33
114.215455_30.556423_270_0, 60
114.183043_30.514557_0_0, 40
114.061056_30.638891_0_0, 33
114.192050_30.678700_270_0, 31
114.202607_30.574972_90_0, 29
114.015677_30.664485_90_0, 31
114.118910_30.639561_270_0, 48
114.120211_30.625795_90_0, 37
114.210884_30.507473_180_0, 43
114.073552_30.603100_270_0, 44
114.128126_30.638382_90_0, 31
114.196555_30.538078_180_0, 60
114.177974_30.640850_90_0, 17
114.213029_30.584732_90_0, 70
114.124978_30.614600_270_0, 42
114.230097_30.639193_0_0, 31
114.151787_30.575489_90_0, 42
114.238188_30.498957_270_0, 10
114.073100_30.597612_180_0, 22
114.137450_30.715190_90_0, 33
114.197234_30.600147_90_0, 20
114.240816_30.594745_90_0, 44
114.221591_30.517789_180_0, 30
114.040598_30.701472_180_0, 44
114.016943_30.663203_270_0, 20
114.223037_30.579444_180_0, 41
114.150193_30.692891_180_0, 20
114.166908_30.586596_0_0, 47
114.220444_30.577527_90_0, 60
114.191945_30.527596_0_0, 61
113.951982_30.718696_180_0, 25
114.217068_30.423572_270_0, 15
114.233757_30.605763_0_0, 34
114.206239_30.566896_0_0, 40
114.131447_30.710862_90_0, 23
114.119838_30.629513_270_0, 23
114.241179_30.454895_0_0, 29
114.056643_30.641782_0_0, 40
114.040723_30.688840_270_0, 28
114.109582_30.700009_180_0, 20
114.224963_30.559849_270_0, 26
114.190255_30.593708_90_0, 50
114.133438_30.676854_90_0, 34
114.214573_30.556616_0_0, 50
113.863037_30.727728_0_0, 33
114.139149_30.715817_90_0, 30
114.225481_30.657526_90_0, 60
114.173390_30.634981_0_0, 40
114.052461_30.601412_270_0, 39
114.082733_30.611430_0_0, 27
114.214630_30.570579_0_0, 43
114.090442_30.624585_270_0, 60
114.072638_30.603010_270_0, 40
114.192613_30.408195_0_0, 20
114.130156_30.597654_90_0, 50
114.040414_30.629504_0_0, 50
114.146057_30.575324_0_0, 20
114.220617_30.556211_90_0, 43
114.178512_30.580260_0_0, 10
114.156381_30.559285_0_0, 30
114.228386_30.585329_270_0, 70
114.207336_30.693128_270_0, 40
114.213989_30.593856_90_0, 50
114.187651_30.525933_90_0, 48
114.052251_30.605950_180_0, 28
114.219855_30.603206_270_0, 49
114.232353_30.631567_180_0, 31
114.225334_30.483891_0_0, 37
114.210079_30.568948_0_0, 48
113.990135_30.785460_180_0, 33
114.234494_30.493602_0_0, 35
114.196381_30.569875_270_0, 46
114.162729_30.617460_90_0, 37
114.219462_30.582614_90_0, 40
114.089980_30.623600_180_0, 34
114.174081_30.574808_0_0, 47
114.225414_30.658932_270_0, 60
114.159795_30.643082_180_0, 29
114.234182_30.449555_0_0, 20
114.159199_30.544270_270_0, 10
114.202652_30.544059_180_0, 38
114.213024_30.650232_90_0, 50
114.203049_30.536076_270_0, 45
114.226380_30.515217_0_0, 50
114.182307_30.509600_180_0, 60
113.988768_30.718492_270_0, 26
113.996283_30.688040_270_0, 26
114.154753_30.612708_0_0, 30
114.168532_30.548431_180_0, 20
114.220322_30.555361_270_0, 60
114.180378_30.581262_270_0, 35
114.184805_30.727563_270_0, 31
114.079021_30.602866_90_0, 32
114.166611_30.605770_90_0, 30
114.196919_30.624306_0_0, 28
114.138828_30.655984_180_0, 32
114.218401_30.556765_270_0, 43
114.153644_30.575884_90_0, 45
114.044765_30.800680_0_0, 34
114.190596_30.604456_270_0, 47
114.213895_30.570030_180_0, 70
114.200794_30.595349_0_0, 60
114.232267_30.448163_0_0, 18
114.040073_30.705904_0_0, 33
114.055131_30.586220_270_0, 29
114.126997_30.616966_0_0, 41
114.198663_30.700033_90_0, 27
114.040382_30.696059_270_0, 30
114.174898_30.627374_90_0, 28
114.142884_30.552839_0_0, 10
114.123176_30.608260_0_0, 46
114.041880_30.725829_270_0, 25
114.217639_30.515694_270_0, 50
114.232817_30.448053_180_0, 10
114.158525_30.683524_90_0, 29
114.223113_30.431059_270_0, 23
114.142246_30.633395_90_0, 44
114.051626_30.590547_270_0, 28
114.211867_30.440844_0_0, 25
114.146102_30.618068_0_0, 44
114.160585_30.602796_0_0, 30
114.105121_30.691113_270_0, 20
114.128896_30.621236_180_0, 40
114.150191_30.650563_270_0, 70
114.166269_30.670268_90_0, 26
114.140468_30.674490_270_0, 27
114.151310_30.595720_0_0, 20
114.223522_30.428997_90_0, 16
114.168195_30.552932_180_0, 31
114.146787_30.561717_180_0, 65
114.047259_30.614248_270_0, 33
114.186565_30.522018_180_0, 70
114.212438_30.509239_180_0, 65
114.133787_30.707851_90_0, 41
114.172858_30.686117_180_0, 47
114.136736_30.703965_180_0, 32
114.232139_30.489424_90_0, 23
114.107606_30.687468_90_0, 21
114.230901_30.569914_0_0, 21
114.048224_30.654540_180_0, 29
114.138341_30.609922_270_0, 26
114.136962_30.635066_90_0, 21
114.070597_30.633708_180_0, 62
114.160112_30.634436_270_0, 50
114.123742_30.582876_180_0, 18
114.197591_30.490959_0_0, 60
114.118418_30.702276_0_0, 55
114.158688_30.541528_90_0, 15
114.200887_30.605357_270_0, 57
114.148927_30.558907_180_0, 46
114.044716_30.802482_0_0, 35
114.042254_30.679032_90_0, 29
114.232844_30.632037_180_0, 56
114.211321_30.441532_90_0, 13
114.140023_30.694719_180_0, 36
114.000559_30.697947_270_0, 32
114.127241_30.612598_90_0, 80
114.068848_30.623427_180_0, 32
113.847850_30.728758_0_0, 27
114.107975_30.686648_0_0, 38
114.206463_30.564907_90_0, 20
114.119142_30.635872_90_0, 23
114.138582_30.638768_0_0, 39
114.180102_30.637608_90_0, 38
114.190889_30.404990_90_0, 20
114.187283_30.399405_180_0, 27
114.211805_30.416877_90_0, 32
114.168805_30.588337_0_0, 20
114.008288_30.693087_270_0, 44
114.041200_30.769107_90_0, 24
114.179515_30.516701_90_0, 38
114.198214_30.596646_0_0, 60
114.032206_30.647815_270_0, 50
114.191836_30.728877_0_0, 34
114.236589_30.452290_270_0, 19
114.148177_30.600485_90_0, 35
114.227500_30.583565_180_0, 53
114.143485_30.720695_90_0, 34
114.072430_30.616444_0_0, 31
113.988689_30.753003_0_0, 30
114.217073_30.423554_180_0, 20
114.093966_30.626985_90_0, 60
114.189730_30.728483_0_0, 26
114.173372_30.664468_90_0, 26
114.165865_30.614657_270_0, 60
114.133568_30.614250_90_0, 47
114.115695_30.585175_180_0, 28
113.990375_30.786339_90_0, 25
114.228390_30.636600_270_0, 38
114.181403_30.515530_0_0, 42
114.136144_30.578813_180_0, 29
114.202313_30.602715_90_0, 51
114.181023_30.581910_0_0, 35
114.183929_30.678180_270_0, 37
114.168782_30.641545_0_0, 58
114.033792_30.677774_270_0, 34
114.239403_30.630866_270_0, 51
114.165876_30.702555_270_0, 31
114.225721_30.580872_180_0, 60
113.988781_30.707988_0_0, 32
114.129474_30.586117_0_0, 29
114.082288_30.618866_270_0, 45
114.183637_30.521876_180_0, 75
114.133978_30.607636_0_0, 40
113.839326_30.730798_90_0, 37
114.226320_30.497581_270_0, 43
114.097963_30.618001_270_0, 29
114.133158_30.708660_90_0, 27
114.208404_30.557791_0_0, 54
114.224781_30.433188_180_0, 17
114.238551_30.510855_90_0, 30
114.233399_30.503964_270_0, 20
113.995771_30.686842_180_0, 42
114.168195_30.552932_90_0, 16
114.180257_30.596123_270_0, 21
114.125256_30.608344_90_0, 40
114.115009_30.616457_90_0, 42
114.192453_30.603980_180_0, 52
114.198357_30.679104_0_0, 36
114.191396_30.509235_270_0, 46
114.142546_30.699093_180_0, 21
114.185064_30.609006_270_0, 34
114.227625_30.530624_270_0, 50
114.151697_30.675210_180_0, 35
114.224347_30.580100_270_0, 57
114.128862_30.595191_270_0, 54
114.116665_30.701811_270_0, 37
114.169777_30.599345_90_0, 25
114.140400_30.577828_180_0, 23
114.223408_30.568559_270_0, 50
114.206084_30.510587_90_0, 63
114.181764_30.683043_180_0, 24
114.120273_30.594962_270_0, 31
114.024677_30.642695_90_0, 25
114.199357_30.541703_90_0, 54
114.230965_30.440834_180_0, 16
114.237239_30.449694_270_0, 25
114.202053_30.565996_270_0, 66
114.107150_30.612496_180_0, 44
114.200774_30.568498_270_0, 46
114.129674_30.608604_180_0, 48
114.224726_30.548065_90_0, 45
114.044741_30.801582_270_0, 25
114.064208_30.683971_0_0, 23
114.111056_30.594608_90_0, 33
114.232270_30.649246_90_0, 31
114.163956_30.660819_270_0, 26
114.224311_30.568151_0_0, 76
114.232817_30.448053_270_0, 22
114.204976_30.563776_180_0, 44
114.177535_30.618664_180_0, 43
114.214967_30.505221_180_0, 32
114.049293_30.652052_90_0, 23
114.191043_30.618167_90_0, 36
114.235381_30.506103_180_0, 30
114.139569_30.571881_270_0, 35
114.213433_30.583928_270_0, 41
114.125100_30.612692_180_0, 50
114.212071_30.598637_180_0, 54
114.042824_30.780859_270_0, 22
114.225887_30.562575_0_0, 58
114.227836_30.521587_0_0, 61
114.095519_30.695559_0_0, 29
114.190478_30.582107_270_0, 32
114.161647_30.615919_0_0, 50
114.194940_30.712172_0_0, 37
114.191479_30.624066_270_0, 42
114.188278_30.536736_0_0, 29
114.146162_30.558798_180_0, 33
114.041637_30.732164_270_0, 27
114.235048_30.580846_180_0, 66
114.235581_30.575903_90_0, 40
114.178377_30.576065_270_0, 57
114.130623_30.711052_270_0, 36
114.234353_30.604937_180_0, 45
114.166696_30.557361_270_0, 26
114.225532_30.432396_90_0, 26
114.225611_30.489135_90_0, 29
114.181921_30.392898_0_0, 29
114.220538_30.477224_270_0, 36
114.201882_30.606854_90_0, 44
114.223172_30.656789_270_0, 54
114.127795_30.720966_0_0, 42
114.197131_30.530924_180_0, 32
114.165206_30.674094_180_0, 31
114.165185_30.573783_90_0, 23
114.144147_30.558966_270_0, 34
114.085815_30.619455_180_0, 34
114.159298_30.600181_0_0, 21
114.159417_30.581167_90_0, 54
114.213744_30.570115_90_0, 67
114.146246_30.677302_270_0, 34
114.198796_30.529929_90_0, 48
114.048224_30.654540_270_0, 40
114.228659_30.585881_90_0, 37
114.164495_30.662588_90_0, 47
114.154424_30.559090_180_0, 44
114.187218_30.524383_90_0, 61
114.164501_30.583621_270_0, 73
114.150498_30.632502_90_0, 43
114.240673_30.513749_180_0, 35
114.193413_30.533052_270_0, 43
114.129695_30.608206_90_0, 45
114.110196_30.681714_270_0, 29
114.206883_30.568519_180_0, 52
114.223126_30.431055_270_0, 23
114.138959_30.597075_0_0, 66
114.234311_30.572804_270_0, 54
114.138138_30.613084_90_0, 52
113.988713_30.758424_180_0, 44
114.232994_30.576707_270_0, 59
114.119292_30.702522_90_0, 31
114.163807_30.646944_0_0, 26
114.123593_30.677880_270_0, 34
114.166918_30.584299_0_0, 47
114.146839_30.632802_180_0, 22
114.239854_30.549075_0_0, 63
114.142528_30.720792_0_0, 23
114.147105_30.588634_0_0, 22
114.227837_30.573018_270_0, 43
114.183637_30.521876_0_0, 83
114.053009_30.589676_0_0, 26
114.218931_30.475055_0_0, 39
114.009068_30.692601_270_0, 31
114.163039_30.629941_0_0, 23
114.150647_30.616770_90_0, 53
114.235944_30.603867_0_0, 41
114.195032_30.566450_0_0, 50
114.185687_30.506106_90_0, 50
114.169684_30.568447_180_0, 30
114.174089_30.586006_180_0, 31
114.164178_30.614182_180_0, 75
114.088748_30.627572_270_0, 40
114.183365_30.602791_180_0, 37
113.966767_30.714505_0_0, 42
114.240283_30.459076_180_0, 10
114.160789_30.534750_90_0, 20
114.052461_30.601412_0_0, 32
114.216210_30.560156_0_0, 67
114.044741_30.801582_180_0, 34
114.179413_30.677891_270_0, 31
114.166269_30.670268_0_0, 41
114.206772_30.600261_180_0, 42
114.129890_30.608529_90_0, 69
114.229623_30.495400_270_0, 41
114.103784_30.692321_0_0, 29
114.129421_30.612696_0_0, 85
114.237673_30.603709_90_0, 44
114.118610_30.616597_180_0, 46
114.224221_30.498813_90_0, 51
114.165100_30.604769_0_0, 24
114.155253_30.630104_270_0, 62
114.233531_30.632076_180_0, 53
114.139676_30.555775_180_0, 44
113.999760_30.698451_270_0, 33
114.109917_30.600233_90_0, 39
114.213681_30.419247_90_0, 25
114.211168_30.507675_270_0, 35
114.206372_30.553451_180_0, 52
114.071453_30.633337_270_0, 60
114.151142_30.650563_90_0, 62
114.168378_30.587614_90_0, 51
114.190435_30.529590_90_0, 49
114.019612_30.647962_0_0, 38
114.220691_30.472270_90_0, 27
114.184262_30.637758_0_0, 26
114.189499_30.589538_180_0, 71
114.209684_30.571204_180_0, 52
114.144095_30.633154_180_0, 28
114.188670_30.527409_0_0, 75
114.231677_30.428270_270_0, 25
114.205748_30.500181_90_0, 39
114.213411_30.522086_90_0, 33
114.120781_30.612296_270_0, 41
114.230725_30.497865_90_0, 22
114.195970_30.421435_90_0, 16
114.222599_30.475340_270_0, 25
114.065974_30.684393_180_0, 20
114.235581_30.629779_0_0, 74
114.143968_30.548955_0_0, 35
114.157065_30.559589_180_0, 43
114.133410_30.617180_270_0, 53
114.169071_30.589441_270_0, 41
114.205796_30.500175_180_0, 60
114.201947_30.527981_270_0, 34
114.070337_30.685557_0_0, 30
114.068090_30.634819_180_0, 38
114.087214_30.692022_180_0, 24
113.905918_30.718705_90_0, 34
114.137049_30.677063_180_0, 38
114.210422_30.562089_0_0, 75
114.234524_30.493645_180_0, 31
114.219666_30.689855_90_0, 38
114.240221_30.594524_270_0, 33
113.851644_30.728228_0_0, 24
114.124433_30.621882_270_0, 45
114.192763_30.532757_90_0, 75
114.196109_30.418452_0_0, 30
114.231756_30.647353_0_0, 33
114.212444_30.624851_180_0, 32
113.988681_30.751168_90_0, 33
114.169931_30.597181_0_0, 34
114.090236_30.619850_180_0, 32
114.052230_30.610465_0_0, 31
114.159322_30.634436_180_0, 39
114.165111_30.579573_180_0, 38
114.082194_30.619874_90_0, 41
114.147759_30.623249_0_0, 57
114.218019_30.569154_0_0, 34
114.208887_30.608248_0_0, 39
114.117311_30.645664_180_0, 27
114.231878_30.664949_90_0, 45
114.136540_30.591749_270_0, 32
114.189407_30.521064_180_0, 70
114.151098_30.622861_180_0, 58
114.073124_30.632613_0_0, 41
114.013134_30.667060_270_0, 34
114.151707_30.689555_270_0, 23
114.164643_30.577527_0_0, 30
114.141876_30.716831_180_0, 32
114.195556_30.418924_180_0, 35
114.228911_30.552693_0_0, 65
114.211030_30.415692_180_0, 27
114.164901_30.576439_180_0, 58
114.139567_30.664317_270_0, 32
114.203000_30.569312_270_0, 54
114.094432_30.613949_270_0, 39
114.178708_30.666645_0_0, 29
113.914193_30.718269_180_0, 34
114.168804_30.589327_270_0, 54
114.227836_30.521587_270_0, 62
113.993898_30.795927_180_0, 33
114.185105_30.638127_180_0, 35
114.052426_30.645546_270_0, 23
114.191043_30.618167_270_0, 37
114.221310_30.576876_180_0, 42
114.142246_30.612115_0_0, 63
114.041070_30.737563_90_0, 22
114.163958_30.642299_90_0, 56
114.070678_30.633549_0_0, 39
114.233175_30.620662_90_0, 47
114.191341_30.581840_270_0, 30
114.147678_30.625975_0_0, 60
114.214366_30.494779_180_0, 32
114.169409_30.592464_180_0, 61
114.205520_30.551581_270_0, 76
114.165129_30.579675_0_0, 58
114.129066_30.618254_180_0, 40
114.197370_30.538642_90_0, 70
114.139256_30.592892_180_0, 32
114.196541_30.624730_270_0, 28
114.214591_30.443807_90_0, 26
114.048567_30.653707_0_0, 31
114.138390_30.606924_0_0, 48
114.162194_30.616735_0_0, 77
114.133668_30.612631_0_0, 66
114.213087_30.514338_270_0, 72
114.128606_30.715653_0_0, 30
114.018212_30.661918_90_0, 39
114.209962_30.524287_270_0, 29
114.156341_30.685216_90_0, 23
114.158415_30.559653_180_0, 22
114.223682_30.516057_0_0, 50
114.206597_30.669221_0_0, 60
114.208651_30.676193_90_0, 41
114.139773_30.700224_270_0, 34
114.239045_30.632479_0_0, 50
114.222629_30.523109_270_0, 71
114.223130_30.637857_180_0, 45
114.141983_30.712106_0_0, 31
114.167081_30.555600_180_0, 45
114.124378_30.622798_270_0, 65
114.003616_30.676685_180_0, 32
114.197641_30.565397_90_0, 51
114.160149_30.721413_0_0, 40
114.202304_30.623607_90_0, 47
114.233075_30.620720_180_0, 72
114.140425_30.623844_90_0, 71
114.220589_30.585687_270_0, 64
114.239905_30.512665_90_0, 40
114.203854_30.595979_270_0, 48
114.233838_30.504846_180_0, 29
114.042201_30.776372_270_0, 28
114.230795_30.498522_270_0, 38
114.081284_30.619981_0_0, 23
114.143620_30.657856_0_0, 24
114.209487_30.413924_0_0, 27
114.193518_30.516097_0_0, 54
114.141580_30.625375_90_0, 60
114.202218_30.601456_0_0, 69
114.205122_30.432679_180_0, 20
114.041303_30.710437_180_0, 30
114.126660_30.616837_90_0, 72
114.173970_30.677333_90_0, 31
114.154665_30.558947_0_0, 34
114.227255_30.649580_90_0, 48
114.144591_30.650545_270_0, 70
114.226348_30.479097_270_0, 20
114.194782_30.517547_90_0, 50
114.213644_30.592073_90_0, 70
114.234441_30.629085_270_0, 40
114.208391_30.436399_270_0, 26
114.062308_30.626280_0_0, 47
114.093528_30.614052_0_0, 31
114.194416_30.412479_180_0, 38
114.155544_30.626490_90_0, 15
114.225738_30.581048_270_0, 73
114.082674_30.612333_180_0, 32
114.055313_30.635133_180_0, 42
114.240598_30.518880_270_0, 29
114.233204_30.448538_270_0, 23
114.043508_30.671914_0_0, 33
114.037919_30.642026_0_0, 32
114.145144_30.638293_90_0, 70
114.063891_30.619802_90_0, 60
114.065061_30.593597_180_0, 25
114.222298_30.578633_270_0, 62
114.112086_30.677622_90_0, 20
114.180015_30.611893_180_0, 30
114.213643_30.674054_90_0, 20
114.211511_30.564952_0_0, 80
114.138945_30.597233_0_0, 65
114.240853_30.681904_90_0, 50
114.207750_30.517759_270_0, 41
114.171273_30.598308_90_0, 39
114.183445_30.565073_270_0, 61
114.155259_30.633475_270_0, 42
114.122551_30.563656_90_0, 40
114.145859_30.714414_0_0, 50
114.226374_30.497880_180_0, 40
114.206910_30.638912_180_0, 29
114.201440_30.609211_0_0, 24
113.991293_30.789845_0_0, 30
114.228579_30.597013_0_0, 48
114.050266_30.631586_0_0, 41
114.191666_30.575558_90_0, 44
114.221487_30.594790_180_0, 66
114.144147_30.638449_0_0, 52
114.219886_30.561069_90_0, 70
114.144360_30.637383_90_0, 65
114.201939_30.534200_270_0, 68
114.233223_30.539093_180_0, 81
114.234495_30.629148_180_0, 32
114.196587_30.531843_0_0, 60
114.171596_30.564800_270_0, 60
114.188165_30.529858_180_0, 75
114.203979_30.548750_0_0, 80
114.180994_30.534316_180_0, 50
113.988707_30.741178_270_0, 26
114.128208_30.617119_180_0, 80
114.238143_30.511066_90_0, 32
114.236178_30.585804_0_0, 52
114.225326_30.553442_180_0, 80
114.171193_30.688269_90_0, 33
114.156427_30.592258_180_0, 23
114.196707_30.703412_180_0, 37
114.236459_30.446238_180_0, 41
114.205366_30.511093_180_0, 60
114.208722_30.638525_270_0, 60
114.229144_30.595271_0_0, 70
114.138624_30.577796_270_0, 31
114.230481_30.446970_90_0, 17
113.907123_30.718572_270_0, 33
114.170934_30.544290_270_0, 26
114.220057_30.602206_90_0, 53
114.208449_30.557743_90_0, 53
114.141821_30.617546_90_0, 63
114.106028_30.617055_0_0, 24
114.214573_30.556616_180_0, 70
114.222647_30.523120_270_0, 70
114.223257_30.499584_180_0, 50
114.147766_30.625059_90_0, 20
114.182260_30.515012_270_0, 71
114.207171_30.566633_90_0, 52
114.102399_30.698002_270_0, 48
113.823311_30.738506_0_0, 26
114.220473_30.577502_90_0, 75
114.234639_30.586773_0_0, 51
114.207650_30.538243_180_0, 65
114.210171_30.543170_0_0, 71
114.204500_30.567387_270_0, 65
114.134549_30.612922_90_0, 61
114.160789_30.534750_0_0, 25
114.202377_30.546430_270_0, 31
114.193015_30.594255_180_0, 57
114.159586_30.612835_0_0, 35
114.171812_30.546592_90_0, 36
114.139635_30.557319_0_0, 44
114.156771_30.585176_180_0, 38
114.202208_30.528465_0_0, 65
114.042077_30.775478_270_0, 45
114.144469_30.578592_270_0, 20
114.206789_30.536658_0_0, 70
114.124316_30.623746_180_0, 70
114.113708_30.666678_180_0, 31
114.208292_30.557818_270_0, 80
114.203437_30.512515_0_0, 35
114.209192_30.569204_270_0, 57
114.125020_30.612499_90_0, 57
114.084367_30.615027_0_0, 34
114.233429_30.654654_90_0, 27
114.052841_30.593291_90_0, 24
114.199731_30.423851_90_0, 29
114.159534_30.537186_0_0, 20
114.236728_30.630624_0_0, 48
114.190635_30.509717_270_0, 45
114.194010_30.532837_90_0, 32
114.208468_30.535997_0_0, 70
114.193690_30.570513_90_0, 44
114.177328_30.548170_0_0, 26
114.224803_30.483153_0_0, 33
113.847850_30.728758_270_0, 33
114.147769_30.632683_90_0, 42
114.198357_30.523639_90_0, 44
114.165240_30.621220_270_0, 44
114.200346_30.514456_90_0, 65
114.183656_30.626192_90_0, 70
114.193316_30.532921_180_0, 42
114.194990_30.561764_90_0, 64
114.165586_30.579486_270_0, 31
114.206058_30.409535_180_0, 30
114.077616_30.598593_90_0, 23
114.097993_30.600772_270_0, 65
114.190757_30.520042_90_0, 66
113.827229_30.736078_0_0, 35
114.202354_30.618165_270_0, 29
114.165368_30.569206_270_0, 24
114.204500_30.567387_180_0, 58
114.096348_30.595675_0_0, 20
114.228911_30.552693_180_0, 70
114.133242_30.619320_180_0, 61
114.124064_30.729337_180_0, 39
114.206302_30.569862_180_0, 48
114.067214_30.595446_0_0, 27
114.151719_30.673982_270_0, 25
114.041014_30.774756_0_0, 32
114.200605_30.430005_270_0, 33
114.165139_30.572821_0_0, 40
114.225611_30.489135_180_0, 33
114.203427_30.574593_270_0, 29
114.071385_30.622329_90_0, 35
114.215793_30.502972_90_0, 29
114.133242_30.619320_270_0, 57
114.235074_30.508063_180_0, 34
113.989660_30.783717_90_0, 21
114.140344_30.608937_0_0, 39
114.147197_30.559031_270_0, 49
114.159444_30.650555_0_0, 55
114.099756_30.617786_90_0, 25
114.219695_30.649919_0_0, 49
114.023372_30.643970_180_0, 67
114.075495_30.687250_270_0, 30
114.240831_30.500572_270_0, 39
114.236871_30.585226_90_0, 53
114.062441_30.683568_180_0, 26
114.223932_30.528334_0_0, 60
114.165500_30.568319_0_0, 46
114.215960_30.422131_90_0, 25
114.196158_30.519346_90_0, 45
114.142066_30.572931_180_0, 51
114.215399_30.512879_180_0, 85
114.042950_30.781763_90_0, 24
114.181504_30.546756_180_0, 21
114.206527_30.553209_180_0, 70
114.138273_30.610984_0_0, 41
114.224799_30.581750_90_0, 70
114.125164_30.727705_180_0, 47
114.185785_30.613088_90_0, 56
